t_s,tick,phase,step_index,stance_a_idx,stance_b_idx,lambda_qp_0,lambda_qp_1,lambda_qp_2,lambda_qp_3,lambda_qp_4,lambda_qp_5,lambda_qp_6,lambda_qp_7,lambda_qp_8,lambda_qp_9,lambda_qp_10,lambda_qp_11
0.010000,0,DS_interstep,-1,2,2,-3.486100e-14,-3.574918e-14,-4.923839e-14,-6.306067e-14,-1.998401e-14,-1.511291e-14,-3.758105e-14,-4.174439e-14,-4.773959e-14,-5.540013e-14,-1.862399e-14,-1.269818e-14
0.020000,1,DS_interstep,-1,2,2,-1.514772e-09,3.016165e-09,3.832654e-09,-3.575848e-09,-1.767676e-09,1.049164e-09,-6.927303e-10,3.504508e-09,7.122271e-09,-4.311446e-09,-2.210634e-09,1.139622e-09
0.030000,2,DS_interstep,-1,2,2,-4.774783e-09,4.552693e-09,3.229078e-09,-2.637350e-09,-4.593373e-11,-1.616395e-09,-5.857669e-09,5.186374e-09,6.048988e-09,-3.319727e-09,-1.156159e-10,-1.981018e-09
0.040000,3,DS_interstep,-1,2,2,-3.152534e-09,4.823689e-09,2.327944e-09,-1.092693e-09,-4.979880e-10,-1.375754e-09,-4.256805e-09,5.308054e-09,3.921674e-09,-1.678264e-09,-3.679980e-10,-1.596330e-09
0.050000,4,DS_interstep,-1,2,2,-2.704141e-09,2.985262e-09,1.185098e-09,-2.536953e-10,-4.261579e-12,-3.114774e-09,-5.227342e-09,3.367016e-09,1.833563e-09,-6.561833e-10,5.500194e-10,-3.455234e-09
0.060000,5,DS_interstep,-1,2,2,-7.905145e-10,1.431920e-09,4.669112e-10,3.562461e-10,-4.666577e-10,-3.127839e-09,-3.485952e-09,1.658855e-09,3.662695e-10,6.933608e-11,2.650322e-10,-3.335188e-09
0.070000,6,DS_interstep,-1,2,2,-3.582241e-10,-4.116691e-10,-1.909675e-10,5.374214e-10,-1.684307e-10,-4.146449e-09,-3.858891e-09,-2.605772e-10,-7.134867e-10,3.832228e-10,7.823757e-10,-4.422832e-09
0.080000,7,DS_interstep,-1,2,2,4.771160e-10,-1.545882e-09,-5.330035e-10,6.468037e-10,-2.991983e-10,-4.121339e-09,-3.038321e-09,-1.475783e-09,-1.326559e-09,5.736616e-10,6.902778e-10,-4.350430e-09
0.090000,8,DS_interstep,-1,2,2,3.216530e-10,-2.531080e-09,-8.070409e-10,5.768631e-10,1.844625e-11,-4.588880e-09,-3.498592e-09,-2.488539e-09,-1.689478e-09,5.865390e-10,1.049584e-09,-4.889441e-09
0.100000,9,DS_interstep,-1,2,2,3.548097e-10,-2.956056e-09,-8.945737e-10,5.167693e-10,8.779156e-11,-4.422388e-09,-3.290090e-09,-2.941810e-09,-1.796886e-09,5.760548e-10,1.052661e-09,-4.726618e-09
0.110000,10,SS,0,2,2,2.697023e+00,8.099107e-01,-6.569544e-01,7.649929e-01,-1.101121e+00,2.528252e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.210000,11,SS,0,2,2,4.581158e+00,1.296732e+00,-8.228338e-01,1.139712e+00,-1.741815e+00,4.242777e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.310000,12,SS,0,2,2,6.096895e+00,1.730502e+00,-8.758984e-01,1.397412e+00,-2.262309e+00,5.651488e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.410000,13,SS,0,2,2,7.222202e+00,2.078156e+00,-8.408011e-01,1.546973e+00,-2.643549e+00,6.725367e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.510000,14,SS,0,2,2,7.982576e+00,2.348844e+00,-7.095239e-01,1.583376e+00,-2.901005e+00,7.482978e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.610000,15,SS,0,2,2,8.393834e+00,2.541976e+00,-4.966004e-01,1.519095e+00,-3.044280e+00,7.929664e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.710000,16,SS,0,2,2,8.462292e+00,2.650583e+00,-2.288945e-01,1.374696e+00,-3.078484e+00,8.061497e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.810000,17,SS,0,2,2,8.224850e+00,2.667407e+00,6.588649e-02,1.170482e+00,-3.022379e+00,7.906337e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.910000,18,SS,0,2,2,7.707950e+00,2.580881e+00,3.586693e-01,9.245747e-01,-2.886366e+00,7.483350e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.010000,19,SS,0,2,2,6.937133e+00,2.384608e+00,6.253189e-01,6.511194e-01,-2.676811e+00,6.812940e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.110000,20,SS,0,2,2,5.937402e+00,2.075630e+00,8.472608e-01,3.600604e-01,-2.395812e+00,5.914402e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.210000,21,SS,0,2,2,4.737559e+00,1.661261e+00,1.012028e+00,6.068499e-02,-2.044366e+00,4.811515e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.310000,22,SS,0,2,2,3.369655e+00,1.158751e+00,1.111918e+00,-2.359343e-01,-1.623149e+00,3.531852e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.410000,23,SS,0,2,2,1.849619e+00,5.908973e-01,1.141924e+00,-5.163516e-01,-1.124096e+00,2.087608e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.510000,24,SS,0,2,2,2.318112e-01,-6.628039e-03,1.103395e+00,-7.643395e-01,-5.594514e-01,5.319911e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.610000,25,SS,0,2,2,-1.437471e+00,-6.066153e-01,9.958605e-01,-9.640749e-01,6.215975e-02,-1.091923e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.710000,26,SS,0,2,2,-3.082464e+00,-1.151291e+00,8.438340e-01,-1.109341e+00,7.068536e-01,-2.690872e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.810000,27,SS,0,2,2,-4.670709e+00,-1.652909e+00,6.278536e-01,-1.183587e+00,1.375985e+00,-4.252796e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.910000,28,SS,0,2,2,-6.098318e+00,-2.062147e+00,3.861714e-01,-1.198226e+00,2.013074e+00,-5.655934e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.010000,29,SS,0,2,2,-7.329230e+00,-2.385505e+00,1.210526e-01,-1.156072e+00,2.605747e+00,-6.873588e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.110000,30,SS,0,2,2,-8.262133e+00,-2.612617e+00,-1.473812e-01,-1.068077e+00,3.102417e+00,-7.810666e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.210000,31,SS,0,2,2,-8.831654e+00,-2.744977e+00,-4.017998e-01,-9.474206e-01,3.468119e+00,-8.411340e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.310000,32,SS,0,2,2,-8.975325e+00,-2.776406e+00,-6.164757e-01,-8.111792e-01,3.663595e+00,-8.620267e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.410000,33,SS,0,2,2,-8.633122e+00,-2.700962e+00,-7.709534e-01,-6.709117e-01,3.652968e+00,-8.385415e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.510000,34,SS,0,2,2,-7.751013e+00,-2.506898e+00,-8.484933e-01,-5.328935e-01,3.405267e+00,-7.657223e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.610000,35,SS,0,2,2,-6.280444e+00,-2.176511e+00,-8.386933e-01,-3.965347e-01,2.896126e+00,-6.387253e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.710000,36,SS,0,2,2,-4.177463e+00,-1.688869e+00,-7.388526e-01,-2.543898e-01,2.107826e+00,-4.528845e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.810000,37,SS,0,2,2,-1.949150e+00,-1.105849e+00,-4.665415e-01,-1.680880e-01,1.141892e+00,-2.480268e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.910000,38,SS,0,2,2,-1.657992e+00,-9.308204e-01,-1.753110e-01,-2.552969e-01,8.223895e-01,-2.120615e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.010000,39,SS,0,2,2,-1.433172e+00,-7.515995e-01,-4.961213e-02,-2.625575e-01,6.465473e-01,-1.808018e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.110000,40,SS,0,2,2,-1.245419e+00,-6.016066e-01,-6.125958e-03,-2.312955e-01,5.406298e-01,-1.542129e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.210000,41,SS,0,2,2,-1.075029e+00,-4.692479e-01,1.100172e-02,-1.918646e-01,4.597505e-01,-1.299569e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.320000,42,DS_interstep,0,2,3,-6.190815e-01,6.551621e-01,1.492242e-01,1.079542e-01,3.426511e-01,-9.175823e-02,-6.666504e-01,5.121398e-01,-7.534595e-02,1.911869e-01,3.786574e-01,-1.674888e-01
3.330000,43,DS_interstep,0,2,3,-9.324201e-01,-2.057416e+00,-2.046192e+00,1.180411e+00,1.051484e+00,-1.184323e+00,-2.013583e+00,-3.428865e+00,-4.037576e+00,1.442519e+00,9.601778e-01,-1.136520e+00
3.340000,44,DS_interstep,0,2,3,-7.843813e-01,-4.891981e+00,-1.732863e+00,-1.809352e-01,9.545929e-01,-2.009771e+00,-2.550632e+00,-6.894300e+00,-3.151536e+00,-1.174515e-01,1.072047e+00,-1.659427e+00
3.350000,45,DS_interstep,0,2,3,-3.568598e-01,-5.925008e+00,-1.112191e+00,-1.140847e+00,5.990500e-01,-2.095924e+00,-2.175338e+00,-7.862577e+00,-1.743891e+00,-1.238158e+00,8.472771e-01,-1.583505e+00
3.360000,46,DS_interstep,0,2,3,-4.338641e-01,-5.490787e+00,-5.000940e-01,-1.573331e+00,4.508334e-01,-2.104606e+00,-2.214716e+00,-7.375511e+00,-6.446366e-01,-1.775497e+00,7.844156e-01,-1.607249e+00
3.370000,47,DS_interstep,0,2,3,-7.522772e-01,-4.380959e+00,-2.870097e-03,-1.646228e+00,4.305085e-01,-2.071825e+00,-2.458076e+00,-6.228994e+00,9.185619e-02,-1.905741e+00,8.116008e-01,-1.677222e+00
3.380000,48,DS_interstep,0,2,3,-1.151396e+00,-3.073935e+00,3.797109e-01,-1.529081e+00,4.742352e-01,-2.022652e+00,-2.772877e+00,-4.898115e+00,5.587262e-01,-1.815249e+00,8.790274e-01,-1.761231e+00
3.390000,49,DS_interstep,0,2,3,-1.550931e+00,-1.815905e+00,6.714020e-01,-1.337218e+00,5.446945e-01,-1.971178e+00,-3.092037e+00,-3.625050e+00,8.523476e-01,-1.632342e+00,9.594888e-01,-1.842832e+00
3.400000,50,DS_interstep,0,2,3,-1.914739e+00,-7.066678e-01,8.948261e-01,-1.131447e+00,6.207859e-01,-1.923873e+00,-3.384618e+00,-2.506451e+00,1.039719e+00,-1.426420e+00,1.038106e+00,-1.915250e+00
3.410000,51,DS_interstep,0,2,3,-2.230092e+00,2.285804e-01,1.066992e+00,-9.392726e-01,6.918284e-01,-1.883030e+00,-3.639230e+00,-1.565373e+00,1.162122e+00,-1.230111e+00,1.107662e+00,-1.976647e+00
3.420000,52,DS_interstep,0,2,3,-2.495493e+00,9.976326e-01,1.199614e+00,-7.704704e-01,7.532560e-01,-1.848923e+00,-3.854023e+00,-7.926795e-01,1.243283e+00,-1.055978e+00,1.165388e+00,-2.027393e+00
3.430000,53,DS_interstep,0,2,3,-1.889752e+00,1.319656e+00,1.104313e+00,-5.486483e-01,5.302795e-01,-1.184456e+00,-2.725607e+00,1.683015e-01,1.239145e+00,-7.483826e-01,8.308928e-01,-1.363043e+00
3.440000,54,DS_interstep,0,2,3,-1.539643e+00,1.614035e+00,1.036949e+00,-4.062135e-01,4.470668e-01,-6.905702e-01,-1.979389e+00,9.277830e-01,1.210659e+00,-5.230859e-01,6.547931e-01,-8.828710e-01
3.450000,55,DS_interstep,0,2,3,-1.247580e+00,1.812889e+00,9.647646e-01,-2.977096e-01,3.886076e-01,-2.790149e-01,-1.357964e+00,1.513840e+00,1.165050e+00,-3.414826e-01,5.152763e-01,-4.792286e-01
3.460000,56,DS_interstep,0,2,3,-9.642703e-01,1.917650e+00,8.811560e-01,-2.061054e-01,3.253766e-01,7.619344e-02,-7.936221e-01,1.955122e+00,1.105036e+00,-1.879484e-01,3.807275e-01,-1.230736e-01
3.470000,57,DS_interstep,0,2,3,-6.952683e-01,1.949197e+00,7.900662e-01,-1.258648e-01,2.569771e-01,3.730915e-01,-2.930479e-01,2.270090e+00,1.033461e+00,-5.792264e-02,2.516897e-01,1.814394e-01
3.480000,58,DS_interstep,0,2,3,-4.545373e-01,1.921518e+00,6.981177e-01,-5.843855e-02,1.880093e-01,6.031785e-01,1.238538e-01,2.464086e+00,9.560936e-01,4.588432e-02,1.346686e-01,4.237855e-01
3.490000,59,DS_interstep,0,2,3,-2.716078e-01,1.857336e+00,6.147117e-01,-4.536048e-03,1.294499e-01,7.456236e-01,4.123151e-01,2.538456e+00,8.765792e-01,1.204096e-01,4.467737e-02,5.792675e-01
3.500000,60,DS_interstep,0,2,3,-1.495705e-01,1.768976e+00,5.441993e-01,3.439247e-02,8.481794e-02,8.067586e-01,5.751260e-01,2.511102e+00,8.002802e-01,1.660398e-01,-1.571180e-02,6.528874e-01
3.510000,61,DS_interstep,0,2,3,-1.431910e-01,1.590351e+00,4.981393e-01,-6.184772e-03,5.576679e-02,7.424341e-01,6.725395e-01,2.504979e+00,7.532366e-01,2.358997e-01,-4.833626e-02,6.114072e-01
3.520000,62,DS_interstep,0,2,3,-3.943976e-02,1.426055e+00,4.269866e-01,-7.613550e-04,-5.855823e-03,7.340424e-01,8.166310e-01,2.434278e+00,6.821287e-01,3.018568e-01,-1.190575e-01,6.316576e-01
3.530000,63,DS_interstep,0,2,3,1.313920e-01,1.340198e+00,3.413724e-01,7.910104e-02,-7.498248e-02,7.955561e-01,9.378301e-01,2.283260e+00,5.856800e-01,3.241430e-01,-1.961726e-01,7.019972e-01
3.540000,64,DS_interstep,0,2,3,2.905469e-01,1.295341e+00,2.614741e-01,1.958336e-01,-1.347076e-01,8.649958e-01,1.020794e+00,2.110846e+00,4.818018e-01,3.077987e-01,-2.571089e-01,7.733966e-01
3.550000,65,DS_interstep,0,2,3,3.604781e-01,1.214788e+00,1.985493e-01,2.402957e-01,-1.706252e-01,8.616655e-01,1.079882e+00,2.028407e+00,3.979082e-01,3.477442e-01,-2.961586e-01,7.795100e-01
3.560000,66,DS_interstep,0,2,3,4.148998e-01,1.143084e+00,1.396247e-01,2.863589e-01,-2.030088e-01,8.414296e-01,1.110310e+00,1.938055e+00,3.138946e-01,3.864267e-01,-3.282256e-01,7.669843e-01
3.570000,67,DS_interstep,0,2,3,4.473966e-01,1.075318e+00,8.924888e-02,3.256472e-01,-2.274243e-01,8.017923e-01,1.104243e+00,1.832701e+00,2.366426e-01,4.157390e-01,-3.483539e-01,7.335636e-01
3.580000,68,DS_interstep,0,2,3,4.627698e-01,1.008904e+00,4.754363e-02,3.564601e-01,-2.448607e-01,7.484235e-01,1.070999e+00,1.715458e+00,1.683710e-01,4.349289e-01,-3.584579e-01,6.854974e-01
3.590000,69,DS_interstep,0,2,3,4.657332e-01,9.437907e-01,1.361643e-02,3.791325e-01,-2.563970e-01,6.873259e-01,1.020034e+00,1.592099e+00,1.092654e-01,4.453711e-01,-3.607474e-01,6.290725e-01
3.600000,70,DS_interstep,0,2,3,4.597775e-01,8.806705e-01,-1.360781e-02,3.944581e-01,-2.627492e-01,6.233839e-01,9.586976e-01,1.467979e+00,5.876668e-02,4.487515e-01,-3.569452e-01,5.692973e-01
3.610000,71,DS_interstep,0,2,3,4.474558e-01,8.201505e-01,-3.517232e-02,4.032454e-01,-2.644462e-01,5.602409e-01,8.924100e-01,1.347166e+00,1.608718e-02,4.465485e-01,-3.483823e-01,5.098873e-01
3.620000,72,DS_interstep,0,2,3,4.307403e-01,7.625730e-01,-5.204908e-02,4.062757e-01,-2.620012e-01,5.004784e-01,8.251508e-01,1.232454e+00,-1.962500e-02,4.399900e-01,-3.361704e-01,4.534875e-01
3.630000,73,DS_interstep,0,2,3,4.112276e-01,7.080895e-01,-6.513427e-02,4.043518e-01,-2.559847e-01,4.458178e-01,7.598224e-01,1.125635e+00,-4.924484e-02,4.301295e-01,-3.212964e-01,4.018782e-01
3.640000,74,DS_interstep,0,2,3,3.902204e-01,6.567778e-01,-7.523966e-02,3.983259e-01,-2.470229e-01,3.972811e-01,6.984642e-01,1.027766e+00,-7.365382e-02,4.179090e-01,-3.046471e-01,3.561309e-01
3.650000,75,DS_interstep,0,2,3,3.687502e-01,6.087109e-01,-8.307754e-02,3.890841e-01,-2.357633e-01,3.553214e-01,6.423848e-01,9.393587e-01,-9.371479e-02,4.041798e-01,-2.869980e-01,3.167326e-01
3.660000,76,DS_interstep,0,2,3,3.475918e-01,5.639648e-01,-8.924693e-02,3.774985e-01,-2.228337e-01,3.199378e-01,5.922738e-01,8.604929e-01,-1.102363e-01,3.896883e-01,-2.689971e-01,2.837027e-01
3.670000,77,DS_interstep,0,2,3,3.272879e-01,5.225850e-01,-9.422734e-02,3.643707e-01,-2.088109e-01,2.907865e-01,5.483194e-01,7.908928e-01,-1.239371e-01,3.750495e-01,-2.511578e-01,2.567092e-01
3.680000,78,DS_interstep,0,2,3,3.081842e-01,4.845457e-01,-9.838257e-02,3.503850e-01,-1.942006e-01,2.672853e-01,5.103294e-01,7.299857e-01,-1.354213e-01,3.607267e-01,-2.338631e-01,2.351798e-01
3.690000,79,DS_interstep,0,2,3,2.904664e-01,4.497246e-01,-1.019728e-01,3.360827e-01,-1.794271e-01,2.487066e-01,4.778443e-01,6.769669e-01,-1.451700e-01,3.470269e-01,-2.173779e-01,2.184002e-01
3.700000,80,DS_interstep,0,2,3,2.741955e-01,4.179042e-01,-1.051718e-01,3.218595e-01,-1.648310e-01,2.342541e-01,4.502340e-01,6.308735e-01,-1.535481e-01,3.341150e-01,-2.018657e-01,2.055925e-01
3.710000,81,DS_interstep,0,2,3,2.593366e-01,3.887939e-01,-1.080860e-01,3.079806e-01,-1.506717e-01,2.231220e-01,4.267747e-01,5.906619e-01,-1.608216e-01,3.220404e-01,-1.874064e-01,1.959727e-01
3.720000,82,DS_interstep,0,2,3,2.457957e-01,3.620929e-01,-1.107833e-01,2.946329e-01,-1.371437e-01,2.145427e-01,4.067215e-01,5.553131e-01,-1.672003e-01,3.107963e-01,-1.740240e-01,1.887941e-01
3.730000,83,DS_interstep,0,2,3,2.334483e-01,3.376603e-01,-1.133424e-01,2.820641e-01,-1.244083e-01,2.078056e-01,3.893487e-01,5.240108e-01,-1.729441e-01,3.004578e-01,-1.617244e-01,1.833485e-01
3.740000,84,DS_interstep,0,2,3,2.221067e-01,3.152064e-01,-1.157714e-01,2.703228e-01,-1.125360e-01,2.022686e-01,3.739339e-01,4.958618e-01,-1.781648e-01,2.909309e-01,-1.504404e-01,1.790092e-01
3.750000,85,DS_interstep,0,2,3,2.115623e-01,2.943633e-01,-1.180385e-01,2.593232e-01,-1.015282e-01,1.974020e-01,3.598336e-01,4.700049e-01,-1.828783e-01,2.820239e-01,-1.400628e-01,1.752704e-01
3.760000,86,DS_interstep,0,2,3,2.016071e-01,2.748236e-01,-1.201083e-01,2.489599e-01,-9.134612e-02,1.927889e-01,3.465011e-01,4.457425e-01,-1.870862e-01,2.735568e-01,-1.304696e-01,1.717325e-01
3.770000,87,DS_interstep,0,2,3,1.920552e-01,2.563624e-01,-1.219487e-01,2.391389e-01,-8.193268e-02,1.881170e-01,3.334994e-01,4.225548e-01,-1.907917e-01,2.653867e-01,-1.215439e-01,1.680931e-01
3.780000,88,DS_interstep,0,2,3,1.827545e-01,2.388267e-01,-1.235324e-01,2.297832e-01,-7.322502e-02,1.831676e-01,3.205024e-01,4.000801e-01,-1.939992e-01,2.574079e-01,-1.131818e-01,1.641378e-01
3.790000,89,DS_interstep,0,2,3,1.735912e-01,2.221198e-01,-1.248362e-01,2.208313e-01,-6.516129e-02,1.778023e-01,3.072887e-01,3.780877e-01,-1.967119e-01,2.495469e-01,-1.052963e-01,1.597292e-01
3.800000,90,DS_interstep,0,2,3,1.644893e-01,2.061856e-01,-1.258411e-01,2.122341e-01,-5.768413e-02,1.719507e-01,2.937290e-01,3.564507e-01,-1.989316e-01,2.417554e-01,-9.781746e-02,1.547952e-01
3.810000,91,DS_interstep,0,2,3,1.554071e-01,1.909954e-01,-1.265324e-01,2.039531e-01,-5.074238e-02,1.655964e-01,2.797726e-01,3.351217e-01,-2.006584e-01,2.340053e-01,-9.069155e-02,1.493177e-01
3.820000,92,DS_interstep,0,2,3,1.463321e-01,1.765386e-01,-1.268998e-01,1.959578e-01,-4.429153e-02,1.587660e-01,2.654321e-01,3.141116e-01,-2.018918e-01,2.262844e-01,-8.387914e-02,1.433208e-01
3.830000,93,DS_interstep,0,2,3,1.372757e-01,1.628152e-01,-1.269380e-01,1.882247e-01,-3.829348e-02,1.515168e-01,2.507684e-01,2.934716e-01,-2.026324e-01,2.185923e-01,-7.735294e-02,1.368602e-01
3.840000,94,DS_interstep,0,2,3,1.282664e-01,1.498299e-01,-1.266467e-01,1.807359e-01,-3.271587e-02,1.439277e-01,2.358762e-01,2.732782e-01,-2.028832e-01,2.109377e-01,-7.109552e-02,1.300136e-01
3.850000,95,DS_interstep,0,2,3,1.193449e-01,1.375885e-01,-1.260305e-01,1.734786e-01,-2.753117e-02,1.360901e-01,2.208719e-01,2.536212e-01,-2.026506e-01,2.033355e-01,-6.509688e-02,1.228717e-01
3.860000,96,DS_interstep,0,2,3,1.105582e-01,1.260945e-01,-1.250987e-01,1.664434e-01,-2.271566e-02,1.281006e-01,2.058820e-01,2.345935e-01,-2.019454e-01,1.958048e-01,-5.935238e-02,1.155316e-01
3.870000,97,DS_interstep,0,2,3,1.019553e-01,1.153470e-01,-1.238649e-01,1.596235e-01,-1.824852e-02,1.200558e-01,1.910341e-01,2.162834e-01,-2.007827e-01,1.883666e-01,-5.386075e-02,1.080903e-01
3.880000,98,DS_interstep,0,2,3,9.358391e-02,1.053396e-01,-1.223465e-01,1.530140e-01,-1.411100e-02,1.120468e-01,1.764503e-01,1.987691e-01,-1.991819e-01,1.810421e-01,-4.862259e-02,1.006409e-01
3.890000,99,DS_interstep,0,2,3,8.548758e-02,9.605932e-02,-1.205638e-01,1.466109e-01,-1.028577e-02,1.041571e-01,1.622410e-01,1.821148e-01,-1.971663e-01,1.738514e-01,-4.363909e-02,9.326859e-02
3.900000,100,DS_interstep,0,2,3,7.770401e-02,8.748646e-02,-1.185392e-01,1.404103e-01,-6.756492e-03,9.645935e-02,1.485026e-01,1.663683e-01,-1.947625e-01,1.668122e-01,-3.891118e-02,8.604874e-02
3.910000,101,DS_interstep,0,2,3,7.026408e-02,7.959497e-02,-1.162969e-01,1.344082e-01,-3.507560e-03,8.901509e-02,1.353151e-01,1.515602e-01,-1.919992e-01,1.599394e-01,-3.443896e-02,7.904565e-02
3.920000,102,DS_interstep,0,2,3,6.319147e-02,7.235299e-02,-1.138617e-01,1.286001e-01,-5.239704e-04,8.187373e-02,1.227411e-01,1.377041e-01,-1.889071e-01,1.532448e-01,-3.022137e-02,7.231196e-02
3.930000,103,DS_interstep,0,2,3,5.650280e-02,6.572380e-02,-1.112589e-01,1.229807e-01,2.208708e-03,7.507299e-02,1.108270e-01,1.247980e-01,-1.855176e-01,1.467365e-01,-2.625607e-02,6.588877e-02
3.940000,104,DS_interstep,0,2,3,5.020802e-02,5.966686e-02,-1.085134e-01,1.175446e-01,4.704302e-03,6.863946e-02,9.960320e-02,1.128255e-01,-1.818625e-01,1.404197e-01,-2.253949e-02,5.980618e-02
3.950000,105,DS_interstep,0,2,3,4.431112e-02,5.413896e-02,-1.056492e-01,1.122855e-01,6.975990e-03,6.258953e-02,8.908586e-02,1.017579e-01,-1.779731e-01,1.342965e-01,-1.906689e-02,5.408411e-02
3.960000,106,DS_interstep,0,2,3,3.881080e-02,4.909544e-02,-1.026895e-01,1.071969e-01,9.036249e-03,5.693054e-02,7.927862e-02,9.155673e-02,-1.738800e-01,1.283666e-01,-1.583249e-02,4.873338e-02
3.970000,107,DS_interstep,0,2,3,3.370134e-02,4.449128e-02,-9.965612e-02,1.022724e-01,1.089683e-02,5.166200e-02,7.017432e-02,8.217582e-02,-1.696128e-01,1.226276e-01,-1.282970e-02,4.375683e-02
3.980000,108,DS_interstep,0,2,3,2.897328e-02,4.028213e-02,-9.656918e-02,9.750545e-02,1.256877e-02,4.677682e-02,6.175682e-02,7.356343e-02,-1.651994e-01,1.170753e-01,-1.005119e-02,3.915050e-02
3.990000,109,DS_interstep,0,2,3,2.461421e-02,3.642520e-02,-9.344725e-02,9.288983e-02,1.406240e-02,4.226258e-02,5.400273e-02,6.566437e-02,-1.606665e-01,1.117045e-01,-7.489075e-03,3.490484e-02
4.000000,110,DS_interstep,0,2,3,2.060940e-02,3.288003e-02,-9.030715e-02,8.841967e-02,1.538738e-02,3.810264e-02,4.688308e-02,5.842183e-02,-1.560386e-01,1.065091e-01,-5.135030e-03,3.100579e-02
4.010000,111,DS_interstep,0,2,3,1.694241e-02,2.960901e-02,-8.716390e-02,8.408957e-02,1.655280e-02,3.427726e-02,4.036471e-02,5.177892e-02,-1.513388e-01,1.014826e-01,-2.980392e-03,2.743583e-02
4.020000,112,DS_interstep,0,2,3,1.359559e-02,2.657785e-02,-8.403073e-02,7.989466e-02,1.756725e-02,3.076458e-02,3.441168e-02,4.568006e-02,-1.465881e-01,9.661830e-02,-1.016252e-03,2.417498e-02
4.030000,113,DS_interstep,0,2,3,1.055058e-02,2.375582e-02,-8.091918e-02,7.583062e-02,1.843884e-02,2.754147e-02,2.898639e-02,4.007197e-02,-1.418056e-01,9.190960e-02,7.664654e-04,2.120164e-02
4.040000,114,DS_interstep,0,2,3,7.788662e-03,2.111584e-02,-7.783908e-02,7.189364e-02,1.917535e-02,2.458432e-02,2.405066e-02,3.490457e-02,-1.370088e-01,8.735022e-02,2.376932e-03,1.849335e-02
4.050000,115,DS_interstep,0,2,3,5.291157e-03,1.863450e-02,-7.479873e-02,6.808044e-02,1.978424e-02,2.186964e-02,1.956650e-02,3.013153e-02,-1.322134e-01,8.293420e-02,3.824354e-03,1.602750e-02
