t_s,phase,step_index,swing_arm,d_grip_swing_mm,ori_err_deg,pos_ok,ori_ok,gate_eval,twist_norm_at_gateeval,docked_at_gateeval,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,Hdot_s_planned_ss_x_Nm,Hdot_s_planned_ss_y_Nm,Hdot_s_planned_ss_z_Nm,Hdot_s_planned_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,r_com_x_m,r_com_y_m,r_com_z_m,r_com_ref_x_m,r_com_ref_y_m,r_com_ref_z_m,e_com_m,v_com_x_mps,v_com_y_mps,v_com_z_mps,v_com_ref_x_mps,v_com_ref_y_mps,v_com_ref_z_mps,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,e_torso_pos_m,e_torso_ori_deg,p_torso_x_m,p_torso_y_m,p_torso_z_m,p_torso_ref_x_m,p_torso_ref_y_m,p_torso_ref_z_m,e_ee_pos_mm,e_ee_ori_deg,qp_ok,nmpc_ok,qp_time_ms,nmpc_time_ms,nmpc_iterations,lambda_qp_norm,lambda_ref_norm,tau_max_joint_Nm
0.0100,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,8.076873e-16,6.369905e-16,3.164136e-16,-2.321821e-16,-4.873015e-17,-9.346085e-16,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,1.284919e-14,2.692161e-12,-2.391642e-13,0.000000e+00,0.000000e+00,0.000000e+00,1.461351e-14,3.295216e-15,6.009005e-14,7.522580e-15,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.144392e-15,,1.942890e-16
0.0200,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,5.831205e-09,-9.805798e-10,1.185900e-09,2.915495e-11,-4.902768e-12,5.927796e-12,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-4.573909e-13,6.827102e-12,9.775661e-13,0.000000e+00,0.000000e+00,0.000000e+00,4.845661e-14,6.193500e-15,2.064656e-13,3.541668e-14,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,7.810697e-09,,3.988766e-09
0.0300,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,5.124876e-09,-2.293048e-09,5.439517e-09,5.477714e-11,-1.636744e-11,3.312401e-11,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-9.690255e-13,1.043041e-11,2.217007e-12,0.000000e+00,0.000000e+00,0.000000e+00,9.388380e-14,3.409914e-15,4.095893e-13,9.210284e-14,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,9.139420e-09,,3.948225e-09
0.0400,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,3.217155e-09,-1.372922e-09,6.561281e-09,7.085971e-11,-2.323102e-11,6.592769e-11,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-1.405760e-12,1.310811e-11,3.211873e-12,0.000000e+00,0.000000e+00,0.000000e+00,1.487094e-13,-3.760081e-15,6.486157e-13,1.746013e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,7.808827e-09,,2.934743e-09
0.0500,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,1.428394e-09,-7.339331e-10,7.453343e-09,7.799792e-11,-2.689941e-11,1.031900e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-1.736982e-12,1.483173e-11,3.854596e-12,0.000000e+00,0.000000e+00,0.000000e+00,2.098132e-13,-1.396485e-14,9.093049e-13,2.755370e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.604681e-09,,2.630443e-09
0.0600,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,1.003031e-10,-1.986862e-10,7.699021e-09,7.849552e-11,-2.789147e-11,1.416789e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-1.984078e-12,1.576458e-11,4.185437e-12,0.000000e+00,0.000000e+00,0.000000e+00,2.729887e-13,-2.542268e-14,1.182209e-12,3.869931e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.038840e-09,,3.129337e-09
0.0700,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,-7.762028e-10,1.006501e-11,7.774142e-09,7.461072e-11,-2.783976e-11,1.805416e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-2.189060e-12,1.608569e-11,4.262959e-12,0.000000e+00,0.000000e+00,0.000000e+00,3.337503e-13,-3.669836e-14,1.460947e-12,5.029520e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.227309e-09,,3.525869e-09
0.0800,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,-1.306085e-09,1.540635e-11,7.665851e-09,6.807680e-11,-2.776135e-11,2.188608e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-2.401974e-12,1.595691e-11,4.159365e-12,0.000000e+00,0.000000e+00,0.000000e+00,3.880157e-13,-4.680718e-14,1.741124e-12,6.196517e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.601325e-09,,3.769488e-09
0.0900,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,-1.579786e-09,-1.268059e-10,7.449386e-09,6.017476e-11,-2.839399e-11,2.560959e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-2.668712e-12,1.550298e-11,3.929778e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.325935e-13,-5.526665e-14,2.019588e-12,7.349174e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.905032e-09,,3.892262e-09
0.1000,DS_interstep,-1,,0.0000,0.0000,1,1,0,,,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,,,,,-1.684459e-09,-3.408819e-10,7.129479e-09,5.174978e-11,-3.009695e-11,2.917297e-10,-3.546131e-02,-6.154010e-01,-3.500000e-01,-3.546131e-02,-6.154010e-01,-3.500000e-01,0.000000e+00,-3.025488e-12,1.481851e-11,3.624312e-12,0.000000e+00,0.000000e+00,0.000000e+00,4.652621e-13,-6.206497e-14,2.294005e-12,8.484894e-13,0.000000e+00,1.765921e-01,-8.155960e-01,-3.435803e-01,1.765921e-01,-8.155960e-01,-3.435803e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,7.034005e-09,,3.898235e-09
0.1100,SS,0,b,799.5962,0.0048,0,1,0,,,8.320957e-02,-9.300372e-01,4.795379e-01,1.049690e+00,4.570210e-01,-1.444435e+00,2.471738e+00,2.899095e+00,-1.424166e-01,1.165612e+00,-2.842298e-01,-3.047886e-03,3.323707e-02,-2.568786e-02,-3.540310e-02,-6.154011e-01,-3.500190e-01,-4.003132e-04,-6.040655e-01,-3.499207e-01,3.679266e-02,1.758364e-03,6.313993e-05,-4.838823e-04,5.893012e-03,1.859965e-03,-2.691810e-06,-1.954763e-05,6.591466e-05,-5.872824e-05,3.521392e-05,5.359753e-03,1.766379e-01,-8.155980e-01,-3.435500e-01,1.766288e-01,-8.155784e-01,-3.435778e-01,5.216567e-01,4.802622e-03,1,1,6.735772e+01,1.695927e+01,10,2.127430e+00,6.327490e+00,1.016798e+00
0.2100,SS,0,b,797.4332,0.0106,0,1,0,,,9.296505e-02,-1.163547e+00,5.709769e-01,1.299422e+00,6.470546e-01,-1.375930e+00,3.076235e+00,3.431485e+00,-1.111860e-01,1.149838e+00,-5.883059e-01,-9.103044e-03,8.582506e-02,-4.917966e-02,-3.506993e-02,-6.153696e-01,-3.500996e-01,7.834803e-03,-6.015259e-01,-3.499431e-01,4.508314e-02,4.846295e-03,3.338693e-04,-1.110049e-03,8.596730e-03,2.248084e-03,-4.102381e-04,-1.113418e-04,3.609765e-04,-1.903363e-04,2.946622e-04,1.776473e-02,1.767555e-01,-8.156356e-01,-3.434111e-01,1.769186e-01,-8.154396e-01,-3.435588e-01,2.427883e+00,1.061508e-02,1,1,7.363610e+01,1.047458e+02,10,2.898950e+00,7.439883e+00,1.408780e+00
0.3100,SS,0,b,792.1386,0.0199,0,1,0,,,1.296762e-01,-1.346507e+00,6.826057e-01,1.515206e+00,8.719188e-01,-1.230839e+00,4.157283e+00,4.422467e+00,-1.549447e-01,1.371860e+00,-6.956143e-01,-1.537132e-02,1.447133e-01,-8.234402e-02,-3.439601e-02,-6.153131e-01,-3.502416e-01,1.683315e-02,-5.988226e-01,-3.499872e-01,5.381848e-02,8.645758e-03,6.046390e-04,-1.727827e-03,1.246357e-02,2.804582e-03,-9.316492e-04,-2.592798e-04,9.000922e-04,-4.309127e-04,1.086983e-03,4.344106e-02,1.768888e-01,-8.157060e-01,-3.431351e-01,1.776881e-01,-8.150709e-01,-3.435083e-01,5.449961e+00,1.989098e-02,1,1,6.844829e+01,2.031550e+01,11,3.629703e+00,8.786610e+00,1.753471e+00
0.4100,SS,0,b,782.5611,0.0418,0,1,0,,,1.837191e-01,-1.464528e+00,8.021532e-01,1.679894e+00,1.081117e+00,-1.090205e+00,5.274332e+00,5.493263e+00,-2.257475e-01,1.517049e+00,-8.105424e-01,-2.482597e-02,2.127840e-01,-1.198579e-01,-3.329189e-02,-6.152210e-01,-3.504451e-01,2.608618e-02,-5.960648e-01,-3.500385e-01,6.239296e-02,1.335007e-02,1.099400e-03,-2.327178e-03,1.691225e-02,3.351345e-03,-1.439238e-03,-4.780935e-04,1.720390e-03,-7.960488e-04,2.636578e-03,7.586106e-02,1.769969e-01,-8.158054e-01,-3.427011e-01,1.791049e-01,-8.143921e-01,-3.434153e-01,9.224528e+00,4.181263e-02,1,1,6.644102e+01,2.678539e+01,15,4.253149e+00,1.011645e+01,2.234323e+00
0.5100,SS,0,b,767.8620,0.0790,0,1,0,,,2.009975e-01,-1.445820e+00,8.138158e-01,1.671254e+00,1.046356e+00,-6.498785e-01,5.480904e+00,5.617607e+00,-2.308074e-01,1.484907e+00,-8.606058e-01,-3.555810e-02,2.822656e-01,-1.578851e-01,-3.169207e-02,-6.150779e-01,-3.507026e-01,3.592864e-02,-5.932251e-01,-3.501155e-01,7.106651e-02,1.845201e-02,1.717647e-03,-2.807220e-03,2.118808e-02,3.677435e-03,-1.857938e-03,-7.806153e-04,2.835815e-03,-1.290696e-03,5.101998e-03,1.140836e-01,1.770374e-01,-8.159266e-01,-3.421029e-01,1.812821e-01,-8.133489e-01,-3.432725e-01,1.344913e+01,7.902410e-02,1,1,6.698702e+01,2.151309e+01,13,4.491763e+00,9.923947e+00,2.613417e+00
0.6100,SS,0,b,747.5242,0.1282,0,1,0,,,2.357933e-01,-1.373304e+00,8.221061e-01,1.617844e+00,9.784459e-01,-3.110386e-01,5.718022e+00,5.809464e+00,-2.704225e-01,1.424010e+00,-8.814853e-01,-4.749907e-02,3.500160e-01,-1.975751e-01,-2.957030e-02,-6.148775e-01,-3.510001e-01,4.585104e-02,-5.903774e-01,-3.501965e-01,7.930497e-02,2.376269e-02,2.481617e-03,-3.127084e-03,2.567837e-02,4.068873e-03,-2.162591e-03,-1.162161e-03,4.234127e-03,-1.918276e-03,8.587699e-03,1.553094e-01,1.769637e-01,-8.160571e-01,-3.413514e-01,1.842838e-01,-8.119107e-01,-3.430755e-01,1.787611e+01,1.282456e-01,1,1,6.852599e+01,2.317808e+01,14,4.624519e+00,9.662646e+00,2.887397e+00
0.7100,SS,0,b,721.3357,0.1850,0,1,0,,,2.827543e-01,-1.255315e+00,8.249117e-01,1.528478e+00,8.835085e-01,-9.913636e-02,6.046505e+00,6.111517e+00,-3.250095e-01,1.315625e+00,-8.961211e-01,-6.188204e-02,4.142550e-01,-2.378550e-01,-2.691333e-02,-6.146030e-01,-3.513196e-01,5.604648e-02,-5.875517e-01,-3.502993e-01,8.726478e-02,2.915445e-02,3.486162e-03,-3.250106e-03,3.005116e-02,4.472334e-03,-2.336123e-03,-1.633074e-03,5.895139e-03,-2.677340e-03,1.313615e-02,1.982406e-01,1.767395e-01,-8.161754e-01,-3.404714e-01,1.881293e-01,-8.100681e-01,-3.428231e-01,2.229899e+01,1.850064e-01,1,1,7.435555e+01,2.464265e+01,15,4.652088e+00,9.288852e+00,3.055194e+00
0.8100,SS,0,b,689.3713,0.2447,0,1,0,,,3.445501e-01,-1.114598e+00,8.351777e-01,1.434770e+00,7.712131e-01,2.927702e-02,6.382717e+00,6.429207e+00,-3.946683e-01,1.182157e+00,-9.192426e-01,-7.936521e-02,4.733777e-01,-2.793106e-01,-2.372296e-02,-6.142313e-01,-3.516402e-01,6.622479e-02,-5.847508e-01,-3.504044e-01,9.466374e-02,3.448950e-02,4.763127e-03,-3.161329e-03,3.445370e-02,5.097282e-03,-2.379745e-03,-2.212715e-03,7.790077e-03,-3.566134e-03,1.873273e-02,2.419647e-01,1.763406e-01,-8.162532e-01,-3.395003e-01,1.927990e-01,-8.078307e-01,-3.425167e-01,2.653771e+01,2.446557e-01,1,1,6.990916e+01,2.596952e+01,15,4.616637e+00,8.937085e+00,3.119569e+00
0.9100,SS,0,b,651.9631,0.3032,0,1,0,,,4.104084e-01,-9.688630e-01,8.633379e-01,1.361059e+00,6.393159e-01,7.796966e-02,6.715570e+00,6.746383e+00,-4.673774e-01,1.043453e+00,-9.582478e-01,-1.004030e-01,5.267778e-01,-3.225221e-01,-2.001349e-02,-6.137354e-01,-3.519406e-01,7.633448e-02,-5.820490e-01,-3.505191e-01,1.014346e-01,3.966218e-02,6.313867e-03,-2.863016e-03,3.880253e-02,5.984261e-03,-2.296236e-03,-2.928636e-03,9.886104e-03,-4.584304e-03,2.531010e-02,2.858326e-01,1.757579e-01,-8.162581e-01,-3.384859e-01,1.982383e-01,-8.052246e-01,-3.421597e-01,3.043323e+01,3.032247e-01,1,1,6.770827e+01,3.479401e+01,19,4.531799e+00,8.632665e+00,3.077314e+00
1.0100,SS,0,b,609.6673,0.3580,0,1,0,,,4.685693e-01,-8.315310e-01,9.181331e-01,1.324375e+00,4.863368e-01,5.516003e-02,7.033157e+00,7.050167e+00,-5.286241e-01,9.124543e-01,-1.023060e+00,-1.247943e-01,5.745224e-01,-3.685401e-01,-1.580919e-02,-6.130895e-01,-3.522005e-01,8.628182e-02,-5.794211e-01,-3.506321e-01,1.075109e-01,4.457966e-02,8.084317e-03,-2.377717e-03,4.303512e-02,7.149853e-03,-2.093093e-03,-3.811204e-03,1.215028e-02,-5.734642e-03,3.275343e-02,3.295281e-01,1.750001e-01,-8.161572e-01,-3.374820e-01,2.043634e-01,-8.022898e-01,-3.417577e-01,3.384502e+01,3.579911e-01,1,1,7.261982e+01,3.450076e+01,21,4.400396e+00,8.390244e+00,2.926062e+00
1.1100,SS,0,b,563.2262,0.4076,0,1,0,,,5.081514e-01,-7.101696e-01,1.003901e+00,1.330555e+00,3.133448e-01,-2.497857e-02,7.326580e+00,7.333320e+00,-5.660213e-01,7.970854e-01,-1.118066e+00,-1.517383e-01,6.171295e-01,-4.186993e-01,-1.114301e-02,-6.122734e-01,-3.524032e-01,9.592717e-02,-5.769305e-01,-3.507421e-01,1.127648e-01,4.916020e-02,9.976920e-03,-1.745372e-03,4.708955e-02,8.550406e-03,-1.788116e-03,-4.887591e-03,1.455214e-02,-7.024739e-03,4.090549e-02,3.729733e-01,1.740948e-01,-8.159196e-01,-3.365441e-01,2.110657e-01,-7.990785e-01,-3.413179e-01,3.665192e+01,4.076379e-01,1,1,6.992667e+01,3.170772e+01,18,4.218168e+00,8.213757e+00,2.667525e+00
1.2100,SS,0,b,513.5287,0.4521,0,1,0,,,5.229980e-01,-6.088559e-01,1.120818e+00,1.378573e+00,1.254563e-01,-1.448993e-01,7.567996e+00,7.570423e+00,-5.722658e-01,7.019440e-01,-1.243465e+00,-1.799964e-01,6.553964e-01,-4.744852e-01,-6.055037e-03,-6.112764e-01,-3.525364e-01,1.051487e-01,-5.745826e-01,-3.508389e-01,1.171135e-01,5.333853e-02,1.186985e-02,-1.018514e-03,5.096420e-02,1.012670e-02,-1.404768e-03,-6.177100e-03,1.706522e-02,-8.467851e-03,4.957141e-02,4.162045e-01,1.730898e-01,-8.155167e-01,-3.357260e-01,2.182171e-01,-7.956520e-01,-3.408486e-01,3.875485e+01,4.520775e-01,1,1,7.071628e+01,3.210430e+01,18,3.988523e+00,8.106357e+00,2.433222e+00
1.3100,SS,0,b,461.5729,0.4921,0,1,0,,,5.106353e-01,-5.277648e-01,1.262462e+00,1.460512e+00,-7.073074e-02,-2.906321e-01,7.740482e+00,7.746260e+00,-5.435252e-01,6.267197e-01,-1.393121e+00,-2.080652e-01,6.901853e-01,-5.371914e-01,-5.907819e-04,-6.100980e-01,-3.525938e-01,1.139456e-01,-5.723778e-01,-3.509224e-01,1.205993e-01,5.706580e-02,1.363427e-02,-2.542602e-04,5.464194e-02,1.178030e-02,-9.707711e-04,-7.688536e-03,1.966771e-02,-1.008271e-02,5.852354e-02,4.592298e-01,1.720536e-01,-8.149230e-01,-3.350755e-01,2.256747e-01,-7.920788e-01,-3.403592e-01,4.007979e+01,4.920536e-01,1,1,7.486770e+01,3.497168e+01,19,3.719162e+00,8.053753e+00,2.440279e+00
1.4100,SS,0,b,408.4284,0.5286,0,1,0,,,4.743080e-01,-4.646763e-01,1.416660e+00,1.564550e+00,-2.682718e-01,-4.448102e-01,7.830589e+00,7.847799e+00,-4.833389e-01,5.682528e-01,-1.554068e+00,-2.344463e-01,7.222651e-01,-6.076299e-01,5.200572e-03,-6.087482e-01,-3.525749e-01,1.219388e-01,-5.703992e-01,-3.509716e-01,1.228862e-01,6.030790e-02,1.515596e-02,4.930204e-04,5.809848e-02,1.341173e-02,-5.086764e-04,-9.419530e-03,2.234235e-02,-1.189234e-02,6.750730e-02,5.018480e-01,1.710749e-01,-8.141165e-01,-3.346315e-01,2.332859e-01,-7.884320e-01,-3.398597e-01,4.057996e+01,5.286486e-01,1,1,6.940388e+01,3.382926e+01,19,3.425223e+00,8.037170e+00,2.432561e+00
1.5100,SS,0,b,355.2016,0.5628,0,1,0,,,4.194056e-01,-4.180731e-01,1.571131e+00,1.679029e+00,-4.591252e-01,-6.002967e-01,7.827232e+00,7.863632e+00,-3.976659e-01,5.247326e-01,-1.712207e+00,-2.578453e-01,7.523056e-01,-6.860011e-01,1.126804e-02,-6.072451e-01,-3.524841e-01,1.294983e-01,-5.685428e-01,-3.510023e-01,1.244125e-01,6.305003e-02,1.634487e-02,1.177858e-03,6.133509e-02,1.491905e-02,-4.646219e-05,-1.135822e-02,2.507597e-02,-1.392215e-02,7.624856e-02,5.434902e-01,1.702612e-01,-8.130813e-01,-3.344202e-01,2.408932e-01,-7.847871e-01,-3.393604e-01,4.023793e+01,5.627905e-01,1,1,6.960400e+01,3.471174e+01,20,3.128453e+00,8.044128e+00,2.409649e+00
1.6100,SS,0,b,302.9994,0.5948,0,1,0,,,3.543792e-01,-3.815167e-01,1.708571e+00,1.786156e+00,-6.401246e-01,-7.396967e-01,7.742591e+00,7.804141e+00,-2.982474e-01,4.878001e-01,-1.848696e+00,-2.773962e-01,7.807148e-01,-7.716227e-01,1.756057e-02,-6.056125e-01,-3.523300e-01,1.357574e-01,-5.670045e-01,-3.509661e-01,1.243501e-01,6.528365e-02,1.715320e-02,1.766022e-03,6.426741e-02,1.622228e-02,4.078011e-04,-1.348602e-02,2.785901e-02,-1.619742e-02,8.446331e-02,5.832446e-01,1.697339e-01,-8.118091e-01,-3.344527e-01,2.483392e-01,-7.812194e-01,-3.388718e-01,3.906714e+01,5.948281e-01,1,1,7.172837e+01,3.251815e+01,17,2.841941e+00,8.065682e+00,2.365880e+00
1.7100,SS,0,b,252.8929,0.6242,0,1,0,,,2.839657e-01,-3.536896e-01,1.822581e+00,1.878173e+00,-8.059338e-01,-8.646674e-01,7.562077e+00,7.653900e+00,-1.914461e-01,4.576011e-01,-1.954777e+00,-2.926011e-01,8.077772e-01,-8.633701e-01,2.402836e-02,-6.038763e-01,-3.521240e-01,1.416905e-01,-5.655460e-01,-3.509132e-01,1.237540e-01,6.702022e-02,1.756191e-02,2.236020e-03,6.695193e-02,1.727516e-02,8.300305e-04,-1.578082e-02,3.068455e-02,-1.874130e-02,9.186909e-02,6.198221e-01,1.696224e-01,-8.103023e-01,-3.347232e-01,2.554717e-01,-7.778020e-01,-3.384037e-01,3.711480e+01,6.241963e-01,1,1,7.287988e+01,2.642119e+01,13,2.586133e+00,8.115112e+00,2.305147e+00
1.8100,SS,0,b,205.8783,0.6492,0,1,0,,,2.137961e-01,-3.244745e-01,1.900036e+00,1.939363e+00,-9.659911e-01,-9.520171e-01,7.299007e+00,7.423946e+00,-8.790934e-02,4.217577e-01,-2.017466e+00,-3.033928e-01,8.334321e-01,-9.594174e-01,3.062438e-02,-6.020618e-01,-3.518790e-01,1.457479e-01,-5.644778e-01,-3.507488e-01,1.211085e-01,6.827066e-02,1.759818e-02,2.577494e-03,6.930163e-02,1.808332e-02,1.242244e-03,-1.821874e-02,3.354772e-02,-2.157291e-02,9.819786e-02,6.518662e-01,1.700557e-01,-8.085758e-01,-3.352089e-01,2.621484e-01,-7.746029e-01,-3.379655e-01,3.446432e+01,6.492075e-01,1,1,7.017433e+01,3.046092e+01,17,2.361166e+00,8.201450e+00,2.222264e+00
1.9100,SS,0,b,162.8383,0.6670,0,1,0,,,1.402527e-01,-2.912115e-01,1.941813e+00,1.968531e+00,-1.122760e+00,-1.013890e+00,6.954901e+00,7.117528e+00,1.596342e-02,3.795695e-01,-2.037699e+00,-3.097560e-01,8.573778e-01,-1.057871e+00,3.730470e-02,-6.001922e-01,-3.516080e-01,1.494808e-01,-5.634676e-01,-3.505635e-01,1.180392e-01,6.906073e-02,1.729517e-02,2.791257e-03,7.136719e-02,1.863278e-02,1.622142e-03,-2.077471e-02,3.644394e-02,-2.470610e-02,1.032092e-01,6.779464e-01,1.711540e-01,-8.066574e-01,-3.358714e-01,2.682420e-01,-7.716833e-01,-3.375656e-01,3.123720e+01,6.670143e-01,1,1,6.941795e+01,3.095793e+01,17,2.169906e+00,8.357177e+00,2.119950e+00
2.0100,SS,0,b,124.5057,0.6738,0,1,0,,,6.302898e-02,-2.358870e-01,1.928649e+00,1.944043e+00,-1.290207e+00,-1.040214e+00,6.637526e+00,6.841303e+00,1.150056e-01,3.075219e-01,-1.999656e+00,-3.117704e-01,8.786143e-01,-1.155969e+00,4.402845e-02,-5.982883e-01,-3.513238e-01,1.511769e-01,-5.627946e-01,-3.502416e-01,1.128794e-01,6.938664e-02,1.671055e-02,2.883099e-03,7.278306e-02,1.886374e-02,1.981780e-03,-2.341968e-02,3.936732e-02,-2.814752e-02,1.067047e-01,6.968125e-01,1.730183e-01,-8.045885e-01,-3.366594e-01,2.736451e-01,-7.690945e-01,-3.372110e-01,2.758895e+01,6.737936e-01,1,1,8.015045e+01,2.965068e+01,16,1.981419e+00,8.518730e+00,1.974111e+00
2.1100,SS,0,b,91.4265,0.6651,0,1,0,,,-2.452966e-02,-1.688313e-01,1.875267e+00,1.883011e+00,-1.456467e+00,-1.077521e+00,6.306884e+00,6.561946e+00,2.187597e-01,2.238773e-01,-1.917822e+00,-3.092953e-01,8.962566e-01,-1.251692e+00,5.075653e-02,-5.963686e-01,-3.510374e-01,1.524501e-01,-5.622895e-01,-3.500000e-01,1.072569e-01,6.928324e-02,1.588208e-02,2.869934e-03,7.375150e-02,1.880574e-02,2.291917e-03,-2.611884e-02,4.230809e-02,-3.189647e-02,1.085394e-01,7.070398e-01,1.757229e-01,-8.024218e-01,-3.375137e-01,2.782750e-01,-7.668761e-01,-3.369072e-01,2.370255e+01,6.651499e-01,1,1,1.078830e+02,2.684180e+01,13,1.814137e+00,8.718488e+00,1.852642e+00
2.2100,SS,0,b,63.9277,0.6368,0,1,0,,,-1.233427e-01,-8.370792e-02,1.764279e+00,1.770565e+00,-1.607799e+00,-1.090254e+00,5.707587e+00,6.029114e+00,3.252044e-01,1.151282e-01,-1.780519e+00,-3.020544e-01,9.093539e-01,-1.342178e+00,5.745491e-02,-5.944526e-01,-3.507585e-01,1.524501e-01,-5.622895e-01,-3.500000e-01,1.002952e-01,6.878063e-02,1.483187e-02,2.763217e-03,7.421858e-02,1.842008e-02,2.524748e-03,-2.882765e-02,4.525416e-02,-3.594372e-02,1.086331e-01,7.076671e-01,1.793099e-01,-8.002201e-01,-3.383713e-01,2.820791e-01,-7.650534e-01,-3.366576e-01,1.977246e+01,6.367986e-01,1,1,7.426551e+01,2.476944e+01,13,1.643221e+00,8.657910e+00,2.098874e+00
2.3100,SS,0,b,42.1126,0.5859,0,1,0,,,-1.958637e-01,1.052887e-01,1.443592e+00,1.460618e+00,-1.521871e+00,-7.076552e-01,3.598760e+00,3.970887e+00,3.677949e-01,-1.380131e-01,-1.442360e+00,-2.916485e-01,9.133884e-01,-1.417616e+00,6.408091e-02,-5.925639e-01,-3.505008e-01,1.524501e-01,-5.622895e-01,-3.500000e-01,9.341253e-02,6.761810e-02,1.361880e-02,2.492902e-03,7.312438e-02,1.734559e-02,2.421909e-03,-3.149590e-02,4.818252e-02,-4.025487e-02,1.069955e-01,6.985622e-01,1.837660e-01,-7.980504e-01,-3.391754e-01,2.850392e-01,-7.636351e-01,-3.364633e-01,1.596771e+01,5.858821e-01,1,1,7.390291e+01,1.906038e+01,11,1.430748e+00,6.532237e+00,2.269028e+00
